content,annotation/0/label/0,annotation/0/notes,annotation/0/points/0/x,annotation/0/points/0/y,annotation/0/points/1/x,annotation/0/points/1/y,annotation/0/imageWidth,annotation/0/imageHeight,annotation/1/label/0,annotation/1/notes,annotation/1/points/0/x,annotation/1/points/0/y,annotation/1/points/1/x,annotation/1/points/1/y,annotation/1/imageWidth,annotation/1/imageHeight,extras,annotation/2/label/0,annotation/2/notes,annotation/2/points/0/x,annotation/2/points/0/y,annotation/2/points/1/x,annotation/2/points/1/y,annotation/2/imageWidth,annotation/2/imageHeight,annotation/3/label/0,annotation/3/notes,annotation/3/points/0/x,annotation/3/points/0/y,annotation/3/points/1/x,annotation/3/points/1/y,annotation/3/imageWidth,annotation/3/imageHeight,annotation/4/label/0,annotation/4/notes,annotation/4/points/0/x,annotation/4/points/0/y,annotation/4/points/1/x,annotation/4/points/1/y,annotation/4/imageWidth,annotation/4/imageHeight,annotation/5/label/0,annotation/5/notes,annotation/5/points/0/x,annotation/5/points/0/y,annotation/5/points/1/x,annotation/5/points/1/y,annotation/5/imageWidth,annotation/5/imageHeight,annotation/6/label/0,annotation/6/notes,annotation/6/points/0/x,annotation/6/points/0/y,annotation/6/points/1/x,annotation/6/points/1/y,annotation/6/imageWidth,annotation/6/imageHeight,annotation/7/label/0,annotation/7/notes,annotation/7/points/0/x,annotation/7/points/0/y,annotation/7/points/1/x,annotation/7/points/1/y,annotation/7/imageWidth,annotation/7/imageHeight,annotation/8/label/0,annotation/8/notes,annotation/8/points/0/x,annotation/8/points/0/y,annotation/8/points/1/x,annotation/8/points/1/y,annotation/8/imageWidth,annotation/8/imageHeight,annotation/9/label/0,annotation/9/notes,annotation/9/points/0/x,annotation/9/points/0/y,annotation/9/points/1/x,annotation/9/points/1/y,annotation/9/imageWidth,annotation/9/imageHeight,annotation/10/label/0,annotation/10/notes,annotation/10/points/0/x,annotation/10/points/0/y,annotation/10/points/1/x,annotation/10/points/1/y,annotation/10/imageWidth,annotation/10/imageHeight,annotation/11/label/0,annotation/11/notes,annotation/11/points/0/x,annotation/11/points/0/y,annotation/11/points/1/x,annotation/11/points/1/y,annotation/11/imageWidth,annotation/11/imageHeight,annotation/12/label/0,annotation/12/notes,annotation/12/points/0/x,annotation/12/points/0/y,annotation/12/points/1/x,annotation/12/points/1/y,annotation/12/imageWidth,annotation/12/imageHeight,annotation/13/label/0,annotation/13/notes,annotation/13/points/0/x,annotation/13/points/0/y,annotation/13/points/1/x,annotation/13/points/1/y,annotation/13/imageWidth,annotation/13/imageHeight,annotation/14/label/0,annotation/14/notes,annotation/14/points/0/x,annotation/14/points/0/y,annotation/14/points/1/x,annotation/14/points/1/y,annotation/14/imageWidth,annotation/14/imageHeight,annotation/15/label/0,annotation/15/notes,annotation/15/points/0/x,annotation/15/points/0/y,annotation/15/points/1/x,annotation/15/points/1/y,annotation/15/imageWidth,annotation/15/imageHeight
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a1e3f340-1894-4fb6-8c8e-bd8cb81778b1___hqdefault1.jpg.jpeg,Face,,0.6770833333333334,0.2972222222222222,0.8166666666666667,0.5138888888888888,480,360,Face,,0.29583333333333334,0.35555555555555557,0.41458333333333336,0.5416666666666666,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4867d82e-f5b2-4b36-b907-c6f2afaf3366___hqdefault2.jpg.jpeg,Face,,0.4,0.17777777777777778,0.7354166666666667,0.6833333333333333,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/40c39921-79bd-4200-8ad5-518762d63ccb___hqdefault5.jpg.jpeg,Face,,0.4895833333333333,0.2777777777777778,0.58125,0.4111111111111111,480,360,Face,,0.2875,0.34444444444444444,0.41041666666666665,0.5222222222222223,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/cd9f8549-5619-43e8-9a44-e85ce980eb82___hqdefault7.jpg.jpeg,Face,,0.25833333333333336,0.25,0.5479166666666667,0.6611111111111111,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a60a47f2-a94c-42f6-aa9c-6004bed60d35___hqdefault8.jpg.jpeg,Face,,0.27291666666666664,0.19444444444444445,0.39375,0.35,480,360,Face,,0.035416666666666666,0.19166666666666668,0.16041666666666668,0.3888888888888889,480,360,,Face,,0.7895833333333333,0.21944444444444444,0.9145833333333333,0.38055555555555554,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b6dbbe83-fe4c-4499-ba49-75bfc00f9ae9___hqdefault9.jpg.jpeg,Face,,0.3625,0.1527777777777778,0.8020833333333334,0.7916666666666666,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a6fed981-7b63-4c09-9fb9-67f4c6c232b4___hr_Edge_of_Tomorrow_9.jpg.jpeg,Face,,0.36226851851851855,0.3234375,0.5497685185185185,0.459375,864,1280,Face,,0.6273148148148148,0.09453125,0.8900462962962963,0.259375,864,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/64efc52d-4ccc-46f8-9148-8e7986535e35___I3atUf1.jpg.jpeg,Face,,0.45161290322580644,0.12,0.5612903225806452,0.366,775,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d03a72fe-d951-4135-9be3-63bdd1e1941d___ichi-hooked.jpg.jpeg,Face,,0.6383333333333333,0.43,0.8316666666666667,0.8166666666666667,600,300,Face,,0.2783333333333333,0.13333333333333333,0.4683333333333333,0.6833333333333333,600,300,,Face,,0.48833333333333334,0.28,0.555,0.4166666666666667,600,300,Face,,0.6283333333333333,0.04,0.695,0.19333333333333333,600,300,Face,,0.9166666666666666,0.10333333333333333,0.9933333333333333,0.27,600,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/97bc56ca-cfbf-4444-8ac8-dd9bab5b9f35___iconic-movie-color-palette-cinemapalettes-6jpg.jpg.jpeg,Face,,0.46,0.1646525679758308,0.6558333333333334,0.5966767371601208,1200,662,Face,,0.3075,0.019637462235649546,0.4558333333333333,0.6435045317220544,1200,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/23e7ea32-0f64-4331-a855-0a11ced0a5ad___image.jpg.jpeg,Face,,0.05555555555555555,0.05084745762711865,0.5365079365079365,0.711864406779661,630,472,Face,,0.4603174603174603,0.00423728813559322,0.7777777777777778,0.652542372881356,630,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/96641187-e2a0-471a-a9ff-827326dbdbad___image.jpg.png,Face,,0.36237623762376237,0.17150395778364116,0.699009900990099,0.7071240105540897,505,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e7c22307-3a9e-4122-abbf-f45fbb9d4d75___image0.jpg.jpeg,Face,,0.2847222222222222,0.2974537037037037,0.6527777777777778,0.5567129629629629,720,864,Face,,0.06388888888888888,0.5069444444444444,0.42777777777777776,0.7766203703703703,720,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/227bd8a0-f737-45d3-962f-2bf9d44f9a9e___image1.jpg.jpeg,Face,,0.3271939328277356,0.13706563706563707,0.4084507042253521,0.43822393822393824,1320,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/70449829-a2bf-44b9-ae1c-949e5c313dd6___img-best-hollywood-action-movies-2017-action-movies-full-movie-english-505.jpg.jpeg,Face,,0.13333333333333333,0.07835820895522388,0.525,0.3805970149253731,600,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/26718291-ddf0-473c-aa90-11ab43fdfafd___immigrant-fam-cristobal-ht-hb-180621_hpMain_31x13_992.jpg.jpeg,Face,,0.6240520043336945,0.19948186528497408,0.7356446370530878,0.45595854922279794,992,415,Face,,0.5222101841820151,0.6580310880829016,0.6305525460455038,0.9015544041450777,992,415,,Face,,0.26977248104008666,0.616580310880829,0.3856988082340195,0.8652849740932642,992,415,Face,,0.38894907908992415,0.5233160621761658,0.4962080173347779,0.7772020725388601,992,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/499182f1-2b8e-4285-8a56-b41cc7d934ca___immigrant-family-texas.jpg.jpeg,Face,,0.11954022988505747,0.18725868725868725,0.3218390804597701,0.3687258687258687,435,518,Face,,0.48735632183908045,0.3185328185328185,0.6459770114942529,0.4498069498069498,435,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,Face,,0.03888888888888889,0.021739130434782608,0.21777777777777776,0.35177865612648224,900,506,Face,,0.44555555555555554,0.18181818181818182,0.5733333333333334,0.48221343873517786,900,506,,Face,,0.7911111111111111,0.1067193675889328,0.9777777777777777,0.5335968379446641,900,506,Face,,0.6933333333333334,0.17391304347826086,0.7588888888888888,0.3893280632411067,900,506,Face,,0.6077777777777778,0.19367588932806323,0.6522222222222223,0.3181818181818182,900,506,Face,,0.008888888888888889,0.023715415019762844,0.03777777777777778,0.18774703557312253,900,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d54364a0-dab7-422c-b950-e331bd5166ac___information-sheets-for-families.jpg.jpeg,Face,,0.4711111111111111,0.14,0.6966666666666667,0.572,900,500,Face,,0.7133333333333334,0.186,0.9177777777777778,0.556,900,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0e00a900-988a-4847-a758-1a3f69cbfab9___Ingloriosu-Bastards.jpg.jpeg,Face,,0.19008264462809918,0.04338842975206612,0.3615702479338843,0.5020661157024794,1578,789,Face,,0.7169421487603306,0.07231404958677685,0.8605371900826446,0.4297520661157025,1578,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a4042210-1c52-4b04-be97-a5144eff617b___Inglourious-Basterds.jpg.jpeg,Face,,0.34607438016528924,0.1488970588235294,0.44214876033057854,0.3694852941176471,1280,720,Face,,0.5774793388429752,0.012867647058823529,0.7231404958677686,0.24080882352941177,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/9373785f-374c-436a-bd36-2cafea8422f4___iStock_000012953502Small.jpg.jpeg,Face,,0.11307420494699646,0.15221238938053097,0.24499411071849234,0.35575221238938054,849,565,Face,,0.2767962308598351,0.1079646017699115,0.3910482921083628,0.31504424778761064,849,565,,Face,,0.4134275618374558,0.12389380530973451,0.48998822143698467,0.2884955752212389,849,565,Face,,0.5041224970553593,0.25663716814159293,0.607773851590106,0.4176991150442478,849,565,Face,,0.6101295641931684,0.20530973451327433,0.6984687868080094,0.41061946902654867,849,565,Face,,0.7573616018845701,0.1911504424778761,0.850412249705536,0.3823008849557522,849,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7f5b00fa-365d-4943-9a83-bb51d49ffb81___jaws-drunk-scene-2.jpg.jpeg,Face,,0.4064516129032258,0.25866666666666666,0.6580645161290323,0.8,620,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7e61304b-1445-4884-8856-9f9e587de216___JERRY-MAGUIRE-004.jpg.jpeg,Face,,0.1934782608695652,0.03985507246376811,0.6956521739130435,0.9384057971014492,460,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/61fa9cdd-d6b9-42e2-a32c-9519188555ac___johnny-english-pen-scene.jpg.jpeg,Face,,0.4290322580645161,0.11,0.6112903225806452,0.48,620,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ef358b9f-6c05-451e-b327-8f1c91ec86c9___jumanji-et00041704-04-10-2016-03-57-35.jpg.jpeg,Face,,0.2734375,0.21641791044776118,0.3671875,0.47388059701492535,640,268,Face,,0.46875,0.11194029850746269,0.546875,0.35447761194029853,640,268,,Face,,0.596875,0.23880597014925373,0.7203125,0.4962686567164179,640,268,Face,,0.7578125,0.23134328358208955,0.8625,0.48507462686567165,640,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a943c30e-4f46-46eb-94b2-0eaf03d1c4bc___jurassicworldfallenkingdomReview.jpg.jpeg,Face,,0.12,0.05392156862745098,0.35333333333333333,0.5343137254901961,300,204,Face,,0.5166666666666667,0.20588235294117646,0.74,0.6764705882352942,300,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d3a69b29-423c-49af-b51a-03877c7d793f___katiemartynova-istock-thinkstock_0.png,Face,,0.4727272727272727,0.1975,0.5532467532467532,0.3725,770,400,Face,,0.6090909090909091,0.2375,0.6688311688311688,0.53,770,400,,Face,,0.23506493506493506,0.18,0.32987012987012987,0.475,770,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f1588cfe-2f18-47d7-b936-de0dc37d5284___Kickboxer252520Vengeance252520movie252520201625255B225255D.jpg.jpeg,Face,,0.240234375,0.013888888888888888,0.4765625,0.4548611111111111,512,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3ea64d75-ff32-4054-bded-c47145064104___landscape-1472656016-matthew-a-time-to-kill.jpg.jpeg,Face,,0.562296858071506,0.16233766233766234,0.66738894907909,0.37662337662337664,980,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5a7a18bf-3360-496e-b6d2-b4fe05a6c41d___landscape-1489138548-gettyimages-72525869.jpg.jpeg,Face,,0.04132231404958678,0.48760330578512395,0.1384297520661157,0.6900826446280992,2560,1280,Face,,0.19834710743801653,0.2231404958677686,0.29545454545454547,0.4318181818181818,2560,1280,,Face,,0.39669421487603307,0.0640495867768595,0.490702479338843,0.30165289256198347,2560,1280,Face,,0.490702479338843,0.15082644628099173,0.5599173553719008,0.3181818181818182,2560,1280,Face,,0.6260330578512396,0.008264462809917356,0.7355371900826446,0.29132231404958675,2560,1280,Face,,0.737603305785124,0.049586776859504134,0.8409090909090909,0.3202479338842975,2560,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2107df6e-6ece-4a2a-8e8f-c7b44c910f81___lead_720_405.jpg.jpeg,Face,,0.09722222222222222,0.20493827160493827,0.19166666666666668,0.3950617283950617,720,405,Face,,0.4305555555555556,0.17530864197530865,0.4888888888888889,0.29876543209876544,720,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7f0743fb-02d2-444f-ae65-5d59ba26ffd4___learn-english-movies-modern-american-classics.jpg.jpeg,Face,,0.5410094637223974,0.311046511627907,0.6025236593059937,0.4680232558139535,634,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b6ad4179-3c33-4442-aa86-e14a55309c6a___Legend-Tarzan.JPG.jpeg,Face,,0.504875406283857,0.12987012987012986,0.5937161430119177,0.2922077922077922,1024,683,Face,,0.19501625135427952,0.1590909090909091,0.27085590465872156,0.2857142857142857,1024,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/46aa15b1-ea35-4108-aa6d-8d8feefed39a___LGBTfamily_3.png,Face,,0.08951406649616368,0.042704626334519574,0.3631713554987212,0.6583629893238434,391,281,Face,,0.4219948849104859,0.15658362989323843,0.6419437340153452,0.5516014234875445,391,281,,Face,,0.680306905370844,0.15302491103202848,0.9974424552429667,0.6761565836298933,391,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f914f46d-0fbd-4b42-9aed-7fa81be0b8ab___Lia_and_her_family.jpg.jpeg,Face,,0.27666666666666667,0.13,0.5433333333333333,0.655,300,200,Face,,0.5966666666666667,0.12,0.81,0.64,300,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2e0e2722-e21c-42aa-bb5d-95a0357eae1f___Lights-Camera-Scotch-12-of-the-Best-Scenes-with-Whiskey-in-Movies-featured.png,Face,,0.7907692307692308,0.07428571428571429,0.9892307692307692,0.5771428571428572,650,350,Face,,0.3707692307692308,0.07428571428571429,0.5923076923076923,0.5028571428571429,650,350,,Face,,0.15384615384615385,0.15142857142857144,0.2907692307692308,0.36857142857142855,650,350,Face,,0.013846153846153847,0.09142857142857143,0.1123076923076923,0.3314285714285714,650,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/22078a94-da09-4597-8163-7d2c87152d67___LIST-OF-ENLISH-MOVIES-THAT-SHOW-DIFFERENT-KINDS-OF-MENTOR.jpg.jpeg,Face,,0.023634881825590873,0.2463295269168026,0.09861450692746536,0.3833605220228385,1500,750,Face,,0.17766911165444174,0.08809135399673736,0.22901385493072535,0.23817292006525284,1500,750,,Face,,0.3993480032599837,0.10114192495921696,0.5281173594132029,0.43230016313213704,1500,750,Face,,0.758761206193969,0.0799347471451876,0.8158109209453953,0.25122349102773245,1500,750,Face,,0.8606356968215159,0.3800978792822186,0.902200488997555,0.47145187601957583,1500,750,Face,,0.9698451507742462,0.2300163132137031,0.9967400162999185,0.3621533442088091,1500,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6979e595-7837-4049-ad99-b768d1f5612c___MainBanner.jpg.jpeg,Face,,0.10181818181818182,0.54,0.17575757575757575,0.7566666666666667,825,300,Face,,0.22303030303030302,0.13666666666666666,0.29454545454545455,0.38666666666666666,825,300,,Face,,0.2872727272727273,0.5033333333333333,0.36,0.7266666666666667,825,300,Face,,0.47515151515151516,0.43,0.5527272727272727,0.6533333333333333,825,300,Face,,0.6072727272727273,0.46,0.6715151515151515,0.6833333333333333,825,300,Face,,0.6896969696969697,0.42333333333333334,0.7709090909090909,0.6466666666666666,825,300,Face,,0.6266666666666667,0.15333333333333332,0.7006060606060606,0.35,825,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/855cd741-8d08-4655-8da0-0863b604b7d2___Marvel-Movies-Postcredits-Scenes.jpg.jpeg,Face,,0.40082644628099173,0.13488372093023257,0.5113636363636364,0.32558139534883723,1024,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
